CIGARRERIA Y CAFETERIA D EDIXON;CALLE 134D No 45A - 68;SUBA;SAN JOSE DEL PRADO;Suba Oriental;CL 134 D 45 A 68;4.720877595497451;-74.05335459820886
PAPELERIA NAVEGARTE;CARRERA 45A No 137 - 09 LOCAL 102;SUBA;SAN JOSE DEL PRADO;Suba Oriental;KR 45 A 137 09;4.72251435988524;-74.0521381716003
CAFE INTERNET OLAFO.COM;CALLE 132D No 129 - 58;SUBA;TOSCANA;Suba Centro;CL 132 D 129 58;4.743065331286775;-74.11303241502019
CAFE INTERNET COMPUSOFT EXPRESS;CALLE 132D No 129 - 33;SUBA;TOSCANA;Suba Centro;CL 132 D 129 33;4.742742464052113;-74.11294480346429
DEPRISA PUENTE LARGO;CALLE 106 NO. 59 - 34;SUBA;PUENTE LARGO;Suba Oriental;CL 106 59 34;4.69346603427172;-74.0668017836089
PAPELERIA ARTE EN COLORES;CALLE 146 No 81B - 26;SUBA;SUBA CERROS;Suba Centro;CL 146 81 B 26;4.737610049187167;-74.07871163372282
CAFE INTERNET RAPIUTILISIMO;TRANSVERSAL 60 No 115 - 20;SUBA;PUENTE LARGO;Suba Oriental;TV 60 115 20;4.69857123480379;-74.0694413769767
DROGAS D K LIDAD No 3;CALLE 128 C  NRO 52 - 01;SUBA;PRADO VERANIEGO;Suba Oriental;CL 128 C 52 01;4.715205937614359;-74.05870164132247
CAFE INTERNET MANOLO COM;TRANSVERSAL 60 No 104 80 LOCAL 1;SUBA;PUENTE LARGO;Suba Oriental;TV 60 104 80;4.69279771088232;-74.0666772745122
CAFE INTERNET KOF COM;CALLE 128B  No 50A - 22;SUBA;PRADO VERANIEGO;Suba Oriental;CL 128 B 50 A 22;4.714516105154489;-74.05770713279614
DROGUERIA FARMASER PRADO;CARRERA 51 No 131 - 74;SUBA;PRADO VERANIEGO;Suba Oriental;KR 51 131 74;4.71837686950778;-74.0571910830644
DROGUERIA SUPER DESCUENTOS;CARRERA 147 No 132D  - 14;SUBA;SAN PEDRO;Suba Centro;KR 147 132 D 14;4.745378235601918;-74.11815877114205
CABINAS EL IMPERIAL;CALLE 138 No 151B  - 19;SUBA;SAN PEDRO;Suba Centro;CL 138 151 B 19;4.745510995283862;-74.12312571630504
PAPELERIA AATC;CALLE 138 No 150A - 12;SUBA;SAN PEDRO;Suba Centro;CL 138 150 A 12;4.746386993404266;-74.12121678491754
PAPELERIA Y MISCELANEA MARIS;CALLE 132D No 149C - 12;SUBA;LISBOA;Suba Centro;CL 132 D 149 C 12;4.744256363179133;-74.12018573439808
CABINAS TELEFONICAS LIANNET CO;CARRERA 103B No 150C - 03;SUBA;EL PINO;Suba Centro;KR 103 B 150 C 03;4.74942747359233;-74.0927611893709
CAFE INTERNET NANONET;CALLE 128C No 50 - 04;SUBA;PRADO VERANIEGO;Suba Oriental;CL 128 C 50 04;4.715225610735263;-74.0570220638936
SUPERMERCADO CANTALEJO EXPRESS;CALLE 160 No 55C - 44;SUBA;BRITALIA;Suba Oriental;CL 160 55 C 44;4.742797194506309;-74.05852280684351
CAFE INTERNET FENIX COMUNICACIONES;CALLE 138 No 152 - 23;SUBA;SANTA RITA DE SUBA;Suba Centro;CL 138 152 23;4.745223323402828;-74.12394773222566
CABINAS TELEFONICAS EL PROGRESO;CALLE 143B No 145B - 11;SUBA;BILBAO;Suba Centro;CL 143 B 145 B 11;4.751887918723439;-74.11679668884959
PAPELERIA FUCXIA;CARRERA 55C No 159 - 16 ESQUINA;SUBA;CANTAGALLO;Suba Oriental;KR 55 C 159 16;4.741572583287504;-74.05811800856539
CAFE INTERNET COMPUSERVICIOS MIS BETTY;CALLE 161 No 62 - 38;SUBA;GILMAR;Suba Oriental;CL 161 62 38;4.745111628770273;-74.0636566742502
DROGUERIA Y SUPERMERCADO SAN DIEGO;CALLE 163 No 55 BIS - 01;SUBA;BRITALIA;Suba Oriental;CL 163 55 01;4.74605346250821;-74.0569330236663
CAFE INTERNET BEEPER NET COMUNICACIONES;CALLE 128F No 96A - 04;SUBA;SAN CAYETANO;Suba Centro;CL 128 F 96 A 04;4.727110517022335;-74.09628610711148
CAFE INTERNET COMUNICACIONES LA Y;DIAGONAL 129B No 87 - 03;SUBA;LOS NARANJOS;Suba Centro;DG 129 B 87 03;4.72300453527051;-74.08561204303967
MISCELANEA Y PAPELERIA MANUALIDADES ALEJA;CALLE 129C No 95B - 38;SUBA;SAN CAYETANO;Suba Centro;CL 129 C 95 B 38;4.728174870736684;-74.0946657752716
CAFE INTERNET TULING COMUNICACIONES;CALLE 150 A No 103C - 14   DETRAS DEL PORTAL DE SUBA;SUBA;EL PINO;Suba Centro;CL 150 A 103 C 14;4.749204688643597;-74.09368931202488
MISCELANEA MERCADO ESCOLAR J H;CARRERA 152 No 131 - 15;SUBA;LISBOA;Suba Centro;KR 152 131 15;4.741723521569098;-74.12224053044989
CAFE INTERNET ORIGINAL Y KOPIAS;DIAGONAL 115A No 70C - 08 LOCAL 103;SUBA;POTOSI;Suba Centro;DG 115 A 70 C 08;4.6989054906784435;-74.0721605679697
DROGUERIA ALHAMBRA;AVENIDA CALLE 116 No 48 - 22;SUBA;MONACO;Suba Oriental;AC 116 48 22;4.70021339393534;-74.0585179091353
CIGARRERIA CHIQUITIENDA;AVENIDA 116 No 48 - 04;SUBA;MONACO;Suba Oriental;AV 116 48 04;4.70018694813484;-74.0583581676811
PAPELERIA WWW TIENDA DIGITAL COM;CALLE 168 No 45A - 88;SUBA;GRANADA NORTE;Suba Oriental;CL 168 45 A 88;4.749803752768135;-74.04852953679244
MISCELANEA LAURENTH;CALLE 139 No 149A - 21;SUBA;BERLIN;Suba Centro;CL 139 149 A 21;4.747431965128605;-74.12069472613638
CAFE INTERNET OM COMUNICACIONES SION;CALLE 138 No 154B - 25;SUBA;SANTA RITA DE SUBA;Suba Centro;CL 138 154 B 25;4.7443537197269725;-74.12644201466247
PAPELERIA JM JM B5;CALLE 139 No 95A No 76 BLOQUE 10 LOCAL 4;SUBA;LAS FLORES;Suba Centro;CL 139 95 A 76;4.73865148444631;-74.0893062616496
TIENDA RINCON DE LA CAMPIÑA;CALLE 147 No 99 - 75;SUBA;LAS FLORES;Suba Centro;CL 147 99 75;4.743568700681191;-74.0903828729284
CAFE INTERNET PLAZA COMUNICACIONES;CARRERA 92 No 146B - 41 LOCAL 310;SUBA;LAS FLORES;Suba Centro;KR 92 146 B 41;4.740556879379057;-74.08528225940823
CAFE INTERNET CHARLY NET Y CAFE;CALLE 128F No 104 - 05;SUBA;LECH WALESA;Suba Centro;CL 128 F 104 05;4.729765726174108;-74.10116998242574
CAFETERIA MEKATOS CAFE EXPRESS;CARRERA 103B No 152C - 09 LOCAL 4;SUBA;EL PINO;Suba Centro;KR 103 B 152 C 09;4.75266458259911;-74.0915362332118
CAFE INTERNET CAROL COMUNICACIONES;CARRERA 101 A No 152A - 30 LOCAL 2;SUBA;EL PINO;Suba Centro;KR 101 A 152 A 30;4.75130320244394;-74.0896850084332
CAFE INTERNET CAMINTERNET;CARRERA 101 A No 152A - 30;SUBA;EL PINO;Suba Centro;KR 101 A 152 A 30;4.75130320244394;-74.0896850084332
CAFE INTERNET CAFENET K F;CARRERA 101 A No 152A - 30 CASA 144;SUBA;EL PINO;Suba Centro;KR 101 A 152 A 30;4.75130320244394;-74.0896850084332
PAPELERIA PAPELERASO;CARRERA 70C No 80 - 48 LOCAL 22/23;SUBA;SANTA ROSA;Suba Centro;KR 70 C 80 48;4.693554090058732;-74.08540155413247
CAFE INTERNET INTER CIBER JR;CALLE 128 BIS No 93 - 48;SUBA;EL RINCON;Suba Centro;CL 128 BIS 93 48;4.722556663978447;-74.09297226478859
CIGARRERIA Y DULCERIA CAMI;CALLE 129 No 91A - 25;SUBA;EL RINCON;Suba Centro;CL 129 91 A 25;4.723892886991344;-74.09020585124497
THENAY COMUNICACIONES;CALLE 129 A No 93 - 01;SUBA;EL RINCON;Suba Centro;CL 129 A 93 01;4.724566855250516;-74.091337902272
CIGARRERIA BIG TENT;CALLE 152 D No 102B - 04;SUBA;EL PINO;Suba Centro;CL 152 D 102 B 04;4.75281536459718;-74.0903382745122
CAFE INTERNET PUNTO NARANJA C.I.P;CALLE 176 No 46 - 28 LOCAL 2;SUBA;NUEVA ZELANDIA;Suba Oriental;CL 176 46 28;4.75691820248452;-74.0469346999526
FERRETERIA DON VARGAS;CARRERA 46 No 181 - 04;SUBA;NUEVA ZELANDIA;Suba Oriental;KR 46 181 04;4.758193689464972;-74.04618253787709
PAPELERIA INTER EXITO;CALLE 165 CARRERA 49 - 25;SUBA;BRITALIA;Suba Oriental;CL 165 49 25;4.746467463118252;-74.05056802645736
PAPELERIA NORMIS COMUNICACIONES;CALLE 128A CARRERA 45A - 05 ESQUINA;SUBA;CANODROMO;Suba Oriental;CL 128 A 45 A 05;4.71309005684503;-74.053992237496
CAFE INTERNET ALFREDO ATENCIA;CALLE 160 No 56A - 11;SUBA;CANTAGALLO;Suba Oriental;CL 160 56 A 11;4.742739131089325;-74.05950232534731
COMUNICACIONES Y VARIEDADES JY T;CALLE 160 No 55 - 61;SUBA;CANTAGALLO;Suba Oriental;CL 160 55 61;4.742493953215457;-74.05774286069716
CABINAS TELEFONICAS PEDRO CESPEDES 2;CARRERA 89 No 127A - 76 LOCAL 3;SUBA;ALMIRANTE COLON;Suba Centro;KR 89 127 A 76;4.71793071245699;-74.0899412850629
CABINAS TELEFONICAS NET COMUNICACIONES;CARRERA 103C BIS No 141B - 14;SUBA;EL POA;Suba Centro;KR 103 C BIS 141 B 14;4.744524666495366;-74.09547227217068
PAPELERIA B Y B TELEFONIA;CARRERA 103A No 140B - 04;SUBA;EL POA;Suba Centro;KR 103 A 140 B 04;4.742763348168902;-74.09528951500363
MISCELANEA CENTRO DE COPIADO;CALLE 146F No 78B - 58;SUBA;CASA BLANCA SUBA I;Suba Centro;CL 146 F 78 B 58;4.739496144864446;-74.07544288400153
CAFE INTERNET MULTICLICK;CARRERA 76 No 146D - 03;SUBA;CASA BLANCA SUBA I;Suba Centro;KR 76 146 D 03;4.738753115921444;-74.07404453107237
DROGUERIA MAXIFARMA EXPREDD NUMERO 2;CALLE 132D No 154C - 08 PISO 1;SUBA;SANTA CECILIA;Suba Centro;CL 132 D 154 C 08;4.742127999530171;-74.12552557261404
WIMA;CALLE  127B bis No. 50A - 46;SUBA;CANODROMO;Suba Oriental;CL 127 B BIS 50 A 46;4.711108839155433;-74.05864908596075
PAPELERIA ARCO IRIS;CARRERA 56 No 159 - 90   LC  001;SUBA;CANTAGALLO;Suba Oriental;KR 56 159 90;4.74236541264243;-74.0590479470901
DROG.DK.LIDAD No 2;CARRERA 59  NRO 130 A - 79;SUBA;CIUDAD JARDIN NORTE;Suba Oriental;KR 59 130 A 79;4.722230819998251;-74.07024634736074
MINIMERCADO MARKET ON LINE;CALLE 153 No 55 - 80 LOCAL 3;SUBA;CANTAGALLO;Suba Oriental;CL 153 55 80;4.74001721597725;-74.058121627055
PAPELERIA Y MISCELANEA JOVI;CARRERA 98B No 140B - 70;SUBA;LAS FLORES;Suba Centro;KR 98 B 140 B 70;4.741437812156298;-74.0903338061364
PAPELERIA SERVICIOS LAMN;CARRERA 90 No 147 - 06;SUBA;SUBA URBANO;Suba Centro;KR 90 147 06;4.741326806891301;-74.0832908777484
CAFE INTERNET MI PC 2;CALLE 127B No 89 - 49;SUBA;CLUB DE LOS LAGARTOS;Suba Centro;CL 127 B 89 49;4.717850999159411;-74.09052461791113
PAPELERIA ANGELES 2;CARRERA 50B No 182 45;SUBA;NUEVA ZELANDIA;Suba Oriental;KR 50 B 182 45;4.7607695839712205;-74.04791495740159
FERRETERIA NUEVO AMANECER;CARRERA 52A No 178 - 25;SUBA;NUEVA ZELANDIA;Suba Oriental;KR 52 A 178 25;4.7589507260685435;-74.05064293514782
CAFE INTERNET COMUNICACIONES JJ.NET;CARRERA 52A No 178 - 09;SUBA;NUEVA ZELANDIA;Suba Oriental;KR 52 A 178 09;4.758798052879528;-74.05069901400698
PAPELERIA REGLA PAPEL Y TIJERAS;CARRERA 52A No 178 - 47;SUBA;NUEVA ZELANDIA;Suba Oriental;KR 52 A 178 47;4.759154229759725;-74.05056812338452
CAFE INTERNET FENIX G Y E COMUNICACIONES;CALLE 132D No 156A - 56;SUBA;SANTA CECILIA;Suba Centro;CL 132 D 156 A 56;4.741500167061069;-74.12696250875963
TIENDA LA ESMERALDA;CARRERA 160 No 134 - 18;SUBA;SANTA CECILIA;Suba Centro;KR 160 134 18;4.7408647278805685;-74.13005924788607
PAPELERIA SAMER DE COLOMBIA LMR;CALLE 141 No 100A - 21 LOCAL 1;SUBA;EL POA;Suba Centro;CL 141 100 A 21;4.7424775926743346;-74.09257289415964
WAS;CARRERA 101 Nº 147 -21 LOCAL 87 CENTRO COMERCIAL FIESTA SUBA;SUBA;EL POA;Suba Centro;KR 101 147 21;4.744704433725535;-74.09259010659682
PAPELERIA Y MISCELANEA SE LE TIENE;CARRERA 95 No 151 - 62;SUBA;BOSQUES DE SAN JORGE;Suba Centro;KR 95 151 62;4.74798093322755;-74.0856470958696
DISTRIBUIDORA DE COSMETICOS ISTHAR;CALLE 151B No 92 - 97 LOCAL 2;SUBA;BOSQUES DE SAN JORGE;Suba Centro;CL 151 B 92 97;4.74775971767911;-74.0848410251265
MISCELANEA COMERCIALIZADORA COSAS UTILES;CARRERA 92 No 151 - 01 LOCAL  100;SUBA;BOSQUES DE SAN JORGE;Suba Centro;KR 92 151 01;4.7470096625793685;-74.08454096696241
MI CORREO EXPRESS  PAPELERIA SAN PEDRO;CALLE 187 No. 55A - 4;SUBA;MIRANDELA;Suba Oriental;CL 187 55 A 4;4.7665228189786;-74.0494001159727
DEPRISA LA RECARGA;CALLE 153 NRO 100 B - 26 ;SUBA;TUNA BAJA;Suba Centro;CL 153 100 B 26;4.75293252274001;-74.0886382902921
CAFE INTERNET BLESSING CAFE PUBLICIDAD;CALLE 129 No 46A - 02 LOCAL 115;SUBA;PRADO VERANIEGO;Suba Oriental;CL 129 46 A 02;4.716036748401145;-74.05475144519714
SIN BOGOTA SUBA TIBABUYES;CALLE  139 No 112 - 34;SUBA;PUERTA DEL SOL;Suba Centro;CL 139 112 34;4.74353160155263;-74.1035070900933
PAPELERIA CECY;CARRERA 108A No 139 - 24;SUBA;PUERTA DEL SOL;Suba Centro;KR 108 A 139 24;4.74322998116439;-74.1000817342848
CAFE INTERNET PUNTO TEL COMUNICACIONES;DIAGONAL 115A No 70C - 42;SUBA;POTOSI;Suba Centro;DG 115 A 70 C 42;4.698745438185924;-74.07278334133291
CAFE INTERNET CAFE BARISTA EXPRESS;CARRERA 59B No 131A - 46;SUBA;CIUDAD JARDIN NORTE;Suba Oriental;KR 59 B 131 A 46;4.723776742667292;-74.07024189763486
SERVICIOS AVIATRASPOR SAS;CARRERA 92 No 146 - 48 PRIMER PISO LOCAL 3;SUBA;SUBA URBANO;Suba Centro;KR 92 146 48;4.74006223225938;-74.08513457281
CAFE INTERNET MULTISERVICIOS SUBA SPRESS;CALLE 145B No 91 - 66;SUBA;SUBA URBANO;Suba Centro;CL 145 B 91 66;4.73935488954774;-74.0851750481951
SUPERMERCADO COORATIENDAS 066;CALLE 153 NRO 100 B - 26;SUBA;TUNA BAJA;Suba Centro;CL 153 100 B 26;4.75293252274001;-74.0886382902921
CAFE INTERNET KRENIDESGRAFICO;CARRERA 55 No 173 - 07;SUBA;VILLA DEL PRADO;Suba Oriental;KR 55 173 07;4.75559846895082;-74.0545269362371
TIENDA PAKOS EXPRESS;CALLE 175 No 63 - 06;SUBA;VILLA DEL PRADO;Suba Oriental;CL 175 63 06;4.75970655055692;-74.0566032155799
LILIANA PATRICIA VELEZ;CARRERA 111A No 145 - 87 BLOQUE 22 101;SUBA;TIBABUYES;Suba Centro;KR 111 A 145 87;4.750388679662742;-74.10078777857161
CABINAS TELEFONICAS LLAM@FOTO;CARRERA 115 No 152B - 80;SUBA;TIBABUYES;Suba Centro;KR 115 152 B 80;4.757796768923732;-74.10000194938928
CAFE INTERNET CONECTATE;CALLE 151 No 114 - 64 CASA 113;SUBA;TIBABUYES;Suba Centro;CL 151 114 64;4.75399972533228;-74.1010303167454
CAFE INTERNET GIANCAR.COM;CARRERA 114C No 151C - 08;SUBA;TIBABUYES;Suba Centro;KR 114 C 151 C 08;4.755069934083177;-74.10053240869959
CAFE INTERNET .NET CHELITO;CALLE 156C No 100 - 26;SUBA;TUNA BAJA;Suba Centro;CL 156 C 100 26;4.75633040622409;-74.086779867266
PAPELERIA LAPICES Y COLORES LA MILAGROSA;CALLE 151 No 109A - 54 CASA 15;SUBA;TIBABUYES;Suba Centro;CL 151 109 A 54;4.7521642709117;-74.09766708987887
PAPELERIA Y MISCELANEA CLIPS;CARRERA 114 No 151D - 09;SUBA;TIBABUYES;Suba Centro;KR 114 151 D 09;4.755608880126121;-74.0994321452402
CAFE INTERNET T Y S EN LINEA;CARRERA 114C No 145 - 13;SUBA;TIBABUYES;Suba Centro;KR 114 C 145 13;4.75072789458325;-74.1036005228666
CAFE INTERNET GOLD COMPUTER Y TECNOLOGY;CARRERA 115 No 152D - 46;SUBA;TIBABUYES;Suba Centro;KR 115 152 D 46;4.758385365411032;-74.09962894679934
CAFE INTERNET ORANGES;CALLE 152B No 114A - 11;SUBA;TIBABUYES;Suba Centro;CL 152 B 114 A 11;4.756401357055209;-74.09931387372885
CABINAS TELEFONICAS ARTESANIAS Y MISCELANEA JADI;CALLE 151 No 109A - 50 CASA 12;SUBA;TIBABUYES;Suba Centro;CL 151 109 A 50;4.752147144404278;-74.09763551737643
PAPELERIA Y MISCELANEA AL ESTE;CARRERA 114 No 145 93 LOCAL DEL PARQUEADERO;SUBA;TIBABUYES;Suba Centro;KR 114 145 93;4.750996534010613;-74.10231725836869
INTERNET ENA LUZ;CARRERA 105 A No 131 - 52;SUBA;AURES II;Suba Centro;KR 105 A 131 52;4.735007303219988;-74.10103003788137
CAFE INTERNET COMUNICACIONES ANGIE K;CALLE 131 No 109 - 04;SUBA;AURES II;Suba Centro;CL 131 109 04;4.735598945645086;-74.10335295398085
CAFE INTERNET COMUNICACIONES BLABLABLA COM;CARRERA 104B No 129 - 63;SUBA;AURES II;Suba Centro;KR 104 B 129 63;4.730998253137501;-74.10114585187557
CAFE INTERNET MUNDO NETBOX;CALLE 129D No 104D - 42;SUBA;AURES II;Suba Centro;CL 129 D 104 D 42;4.7318119154458405;-74.10165892865166
CAFE INTERNET CLASS COMUNICACIONES;CARRERA 151C No 143 - 80;SUBA;TIBABUYES OCCIDENTAL;Suba Centro;KR 151 C 143 80;4.753053304578729;-74.12227276963003
PAPELERIA LA DE SIEMPRE;CARRERA 65 No 166A - 33;SUBA;PORTALES DEL NORTE;Suba Oriental;KR 65 166 A 33;4.7501944780157155;-74.06371152548186
PAPELERIA PARVI;CALLE 163 No 72 - 80 LOCAL 2;SUBA;PORTALES DEL NORTE;Suba Oriental;CL 163 72 80;4.74739661977929;-74.0655387557725
PAPELERIA TERRACOTA 170;CALLE 169B No 67 - 61;SUBA;PORTALES DEL NORTE;Suba Oriental;CL 169 B 67 61;4.75466371411361;-74.0632713244579
MISCELANEA ALIMAR;CALLE 167 No 65 - 63;SUBA;PORTALES DEL NORTE;Suba Oriental;CL 167 65 63;4.750424274599292;-74.0641760105634
CIGARRERIA SUPERMERCADO JRK;CALLE 165A No 65 - 50;SUBA;PORTALES DEL NORTE;Suba Oriental;CL 165 A 65 50;4.74943672488277;-74.06448336312481
TRANSPORTE Y MUDANZAS ALCALA EP;CALLE 138 No 47 - 92;SUBA;PRADO PINZON;Suba Oriental;CL 138 47 92;4.72445676870241;-74.0540025568524
PAPELERIA VARIEDADES SANTIAGO ANDRES;CALLE 138 No 157 - 74;SUBA;SANTA RITA DE SUBA;Suba Centro;CL 138 157 74;4.744419478701712;-74.12838257885187
DROGUERIA COMPARTIR SUBA;CARRERA 117 No 151C 40 LOCAL 1A;SUBA;RINCON DE SANTA INES;Suba Centro;KR 117 151 C 40;4.75681576901246;-74.1028735224131
CAFE INTERNET COMUNICACIONES MG;CARRERA 104F No 128F - 15;SUBA;AURES II;Suba Centro;KR 104 F 128 F 15;4.730717347458175;-74.10253197100343
CAFE INTERNET DIVERMEDIOS VIDEO;CARRERA 136 A  NRO 152 A - 25;SUBA;SABANA DE TIBABUYES NORTE;Suba Centro;KR 136 A 152 A 25;4.75906591913288;-74.1057436632388
CAFE INTERNET INTERANET EDU;CARRERA 104F No 128F - 11;SUBA;AURES II;Suba Centro;KR 104 F 128 F 11;4.73058387538218;-74.1024232816968
CAFE INTERNET ROOSVELT;CALLE 222 No 54 - 56;SUBA;CASABLANCA SUBA URBANO;Suba Oriental;CL 222 54 56;4.7999638388378;-74.0466675931286
FARINA NET;CALLE 132 A  NRO 89 - 80  BLOQUE 3;SUBA;ALTOS DE CHOZICA;Suba Centro;CL 132 A 89 80;4.73079206696094;-74.0859358874294
CABINAS TELEFONICAS E INTERNET PUNTO COM;CALLE 130 C No 102A - 05;SUBA;LAGO DE SUBA;Suba Centro;CL 130 C 102 A 05;4.732021156131671;-74.0989332035649
MISCELANEA Y PAPELERIA ARCO IRIS 1;CALLE 131C No 103C - 65;SUBA;LAGO DE SUBA;Suba Centro;CL 131 C 103 C 65;4.734969428196737;-74.09949023740396
CAFE INTERNET J Y J TELECOMUNICACIONES;CALLE 129C No 102 - 22;SUBA;LAGO DE SUBA;Suba Centro;CL 129 C 102 22;4.730274145215109;-74.09940596316264
CAFE INTERNET C Y C VICTORIA COMERCIALIZANDO SAS;CALLE 129C No 101 - 22;SUBA;LAGO DE SUBA;Suba Centro;CL 129 C 101 22;4.729870648191624;-74.09840326860834
CAFE INTERNET ROSMA;CALLE 129C No 102 - 04;SUBA;LAGO DE SUBA;Suba Centro;CL 129 C 102 04;4.730223405902404;-74.09928063247894
DROGUERIA FENIX 2;AVENIDA CALLE 116 No 53 - 08;SUBA;MONACO;Suba Oriental;AC 116 53 08;4.70084377758995;-74.0622703607585
CAFE INTERNET INTERCOMIDAS;CALLE 142F No 127A - 59;SUBA;SABANA DE TIBABUYES;Suba Centro;CL 142 F 127 A 59;4.747951296444353;-74.10802929401177
TIENDA DONDE NELLY;CARRERA 131 No 142 - 23;SUBA;SABANA DE TIBABUYES;Suba Centro;KR 131 142 23;4.747614702213105;-74.11228546199634
MAWI CYBER CLUB;CARRERA 102 A Nº 141 B 73  LOCAL 2;SUBA;EL POA;Suba Centro;KR 102 A 141 B 73;4.743876777759863;-74.0936360886823
AGENCIA DE VIAJES PRINCIPALES LTDA;CARRERA 53 NO 104B 58 LOCAL 106;SUBA;PASADENA;Suba Oriental;KR 53 104 B 58;4.694330939878714;-74.06233922984413
MISCELANEA ELECTROAUDIO;CALLE 153 No 135 - 12;SUBA;SABANA DE TIBABUYES NORTE;Suba Centro;CL 153 135 12;4.7601975236294;-74.1049736179629
AMERICANA ALQUILER DE VEHICULOS;AVENIDA CALLE 116  NRO 70 G - 32;SUBA;POTOSI;Suba Centro;AC 116 70 G 32;4.69903963544533;-74.0765648909414
DROGUERIA MULTIPHARMA PONTEVEDRA;CALLE 116 No 71A - 20;SUBA;POTOSI;Suba Centro;CL 116 71 A 20;4.69986417036924;-74.0780821074935
CAFE INTERNET MUSEO WINDOWS LIVE;CALLE 132 No 59B - 63;SUBA;CIUDAD JARDIN NORTE;Suba Oriental;CL 132 59 B 63;4.724264454723778;-74.0709148011313
PAPELERIA MISCELANEA ALBORADA DE SUBA;CARRERA 141A No 144 - 58;SUBA;SABANA DE TIBABUYES;Suba Centro;KR 141 A 144 58;4.752271396087363;-74.11213431435544
CAFE INTERNET CARLOS UREGO HOYOS CMU;CALLE 127D No 60 - 20;SUBA;NIZA NORTE;Suba Centro;CL 127 D 60 20;4.71302900182027;-74.0728247264111
FERRETERIA FERRELECTRICOS THAZY;CALLE 95 N° 68B-17;SUBA;JULIO FLOREZ;Suba Centro;CL 95 68 B 17;4.687731849774334;-74.07726605351402
CAFE INTERNET FENIX ALO;CALLE 128B No 45A - 14;SUBA;PRADO VERANIEGO;Suba Oriental;CL 128 B 45 A 14;4.714103019490124;-74.05395105135146
DROGUERIA MINI MARKETING PLUS FARMA HOME 2;CARRERA 56 No 153 - 15 LOCAL 4;SUBA;CANTAGALLO;Suba Oriental;KR 56 153 15;4.74034608905533;-74.0595304349476
CAFE INTERNET VIDEO CLUB EXTREMO;CARRERA 59C No 131A - 73;SUBA;CIUDAD JARDIN NORTE;Suba Oriental;KR 59 C 131 A 73;4.724318313020117;-74.07123239306281
CAFE INTETNET COMUNICACIONES KAROL 1H;CALLE 136A No 109C - 64;SUBA;VILLA MARIA;Suba Centro;CL 136 A 109 C 64;4.741405023065854;-74.10247339769167
LA SUPERPANALERA MEDINA;CALLE 139 No 113 - 15;SUBA;VILLA MARIA;Suba Centro;CL 139 113 15;4.743630962214719;-74.10444945417098
CAFE INTERNET DAMADOR INGELECTRONICA;CALLE 132C BIS No 107B - 90;SUBA;VILLA MARIA;Suba Centro;CL 132 C BIS 107 B 90;4.738276679554394;-74.10250453575821
CAFE INTERNET COMPULASER COP;CARRERA 111B No 136A - 43;SUBA;VILLA MARIA;Suba Centro;KR 111 B 136 A 43;4.742051054955738;-74.10349115425136
TIENDA SU PAPELERIA;CARRERA 118 No 136 - 22;SUBA;VILLA MARIA;Suba Centro;KR 118 136 22;4.74230860659126;-74.106115925781
MISCELANEA PAPELERIA KAREN SOFIA;TRANSVERSAL 60 No 122 - 59;SUBA;NIZA SUR;Suba Centro;TV 60 122 59;4.707721254533935;-74.07173534799465
CIGARRERIA DE LA MONTANA DE LA COLINA;TRANSVERSAL 60 AVENIDA SUBA No 120 - 85;SUBA;NIZA SUR;Suba Centro;TV 60 120 85;4.706872826323637;-74.0715386587764
ALMACEN DE PLASTICOS MARCPLAST;CALLE 136A No 110B - 06;SUBA;VILLA MARIA;Suba Centro;CL 136 A 110 B 06;4.741527969074508;-74.102774140731
INTERNET MAZUREN;CARRERA 46 No 152 - 46;SUBA;MAZUREN;Suba Oriental;KR 46 152 46;4.735929711583577;-74.0498770558645
TELECOMUNICACIONES PUENTES;CARRERA 46 No 152 - 46 LOCAL 118;SUBA;MAZUREN;Suba Oriental;KR 46 152 46;4.735929711583577;-74.0498770558645
CAFE INTERNET BELLTRONIC;CARRERA 46 No 152 - 46 LOCAL 1 - 58;SUBA;MAZUREN;Suba Oriental;KR 46 152 46;4.735929711583577;-74.0498770558645
MISCELANEA Y PAPELERIA TANIA LORENA;CARRERA 109A No 132C - 33;SUBA;VILLA MARIA;Suba Centro;KR 109 A 132 C 33;4.73855073719138;-74.1025291235739
PAPELERIA JUANITA & COM;CARRERA 92 No 154A - 33 LOCAL 102;SUBA;CAMPANELLA;Suba Centro;KR 92 154 A 33;4.752027444794407;-74.08187063282472
CABINAS TELEFONICAS SEIPOC MEP;CARRERA 97A BIS No 153 - 69;SUBA;CAMPANELLA;Suba Centro;KR 97 A BIS 153 69;4.752310866940836;-74.08582877234356
DROGUERIA Y MINIMERCADO FARMASEBAS;CALLE 158 No 101B - 20;SUBA;VILLA HERMOSA;Suba Centro;CL 158 101 B 20;4.757289806104461;-74.08876310008286
DROGUERIA FARMACEUTICOS CYTI PLUSS;CALLE 158 No 103 - 21;SUBA;VILLA HERMOSA;Suba Centro;CL 158 103 21;4.757365252733607;-74.0898172883425
DROGUERIA DROGAS YAMI;CARRERA 112B No 139B - 28;SUBA;PUERTA DEL SOL;Suba Centro;KR 112 B 139 B 28;4.74453990780261;-74.103405352591
CAFE INTERNET CIBER CITY;CALLE 140A No 108A - 65;SUBA;PUERTA DEL SOL;Suba Centro;CL 140 A 108 A 65;4.744215797171807;-74.10037147428724
