APARTASUITES LOURDES LIMITADA;CL 63 15 61;3454301 - 3454305 - 3454306;reservas@hotellourdes.com;www.hotellourdes.com;-74.0662837481183;4.64976532558145
HOTEL EL GRAN MARQUEZ;AV CARACAS 51 09 ;4814881 - 2354132 - ;reservas@hotelgranmarquez.com;www.hotelelgranmarquez.com;-74.0668048666362;4.63851714151956
HOTEL COLONIAL BOGOT�;AV CARACAS 56 63;2551398 - 3107462 - ;NA;NA;-74.065851158134;4.64389525281106
HOTEL CENTRO INTERNACIONAL;KR 13 A 38 95;2885566 -  - ;reservas@hotelcentrointernacional.com - contacto@hotelcentrointernacional.com;www.hotelcentrointernacional.com;-74.06822144440747;4.627376023377807
HOTEL ESTELAR LA FONTANA;AC 127 15 A 10;6154400 -  - ;;www.hotelestelar.com;-74.04361828882725;4.705007582292585
VIAGGIO DORMS (URBANO) - INMOBILIRIARIA ROYAL S.A.S.;TV 4 43 95;7449999 -  - ;mercadeo@viaggio.com.co;www.viaggio.com.co;-74.06203979478175;4.630500798684375
VIAGGIO VIRREY - INMOBILIRIARIA ROYAL S.A.S.;KR 18 86 A 36;7449999 -  - ;mercadeo@viaggio.com.co;www.viaggio.com.co;-74.05592922358028;4.672546599980407
HOTEL CASA DANN CARLTON;CL 94 19 71;6338777 -  - ;reservas.casadann@hotelesdann.com - servicioalcliente@hotelesdann.com;www.hotelesdann.com;-74.05409083399991;4.68091466900006
HOTEL DIAMANTE INTERNACIONAL;AC 24 40 70;2699550 -  - ;reservas@hoteldiamanteinternacional.com;www.hoteldiamanteinternacional.com;-74.09324533453963;4.63177376792956
HOTEL EL VIAJERO INN;CL 18 8 57 ;3422136 - 3347656 - ;hotelavis@gmail.com;NA;-74.0732001035702;4.60517207926281
CASA HOTEL LA ESTANCIA;KR 43 A 22 A 07;2686475 - 5700043 - 2685510;reservas@casahotellaestancia.com;www.casahotellaestancia.com;-74.09496346089865;4.631446846539208
HOTEL ARAG�N ""EN SUCESI�N"";KR 3 12 C 13;3425239 - 2848325 - ;hotelaragonbogota@hotmail.es;NA;-74.0701487553075;4.59872386174036
HOTEL SAN PAOLO DI TORINO;KR 9 9 69 ;3415729 - 5600456 - ;hotelciudadreal@hotmail.com;NA;-74.0773048744511;4.59903644493835
HOTEL LIMA;KR 4 16 65;3348334 - 3419533 - 2437935;hotel.lima.bogota@gmail.com;www.hotellima.com;-74.0698426221359;4.60150563635107
HOTEL DORANTES;CL 12 B 5 07;3346640 -  - ;informacion@hoteldorantes.com;www.hoteldorantes.com;-74.0726157003996;4.59883278561329
HOTELES AM�RICA;CL 66 8 23 TORRE A / CL 66 8 34 TORRE B ;2128110 -  - ;reservas@hotelesamerica.com.co;info@hotelesamerica.com.co;-74.05974245447817;4.650799584482759
APARTAMENTOS ESTELAR;CL 127 15 A 10;5769240 -  - ;huesped.lafontana@apartamentosestelar.com;www.hotelesestelar.com;-74.0436598311391;4.70432795435352
APARTA ESTUDIOS ANDINO LTDA.;KR 19 A 102 09;6220678 -  - ;reservas@apartaestudioslosandes.com;www.apartaestudioslosandre.com;-74.05284426897455;4.688048272838496
APARTAMENTOS GALERIAS 51;KR 30 51 34;2550180 - 2550160 - 2553959;galerias51@gmail.com;www.apartamentosgalerias.com;-74.0787872672307;4.64085379992114
HOTEL HELICONIA SUITE;KR 9 7 29;2462027 -  - ;NA;NA;-74.07953926525079;4.595798312572202
HOTEL MONTECARLO COLONIAL;CL 18 8 35;3416114 - 2816103 - ;hotelmontecarlocolonial@hotmail.com;www.hotelmontecarlocolonial.com.co;-74.07314831608;4.605031733695639
HOTEL SUITE DE NORMANDIA;KR 71 A 50 39;2957925 - 2632737 - 3132930628;hotel.s.normandia@hotmail.com;NA;-74.10784055782557;4.667957006992698
ROYAL EMBASSY HOTEL;CL 24 D 43 A 05;2680102 - 5742462 - ;reservasroyalembassy@hotmail.com;NA;-74.09178759531672;4.633693936485527
BLUE SUITES HOTEL;CL 93 17 48;7452222 - 7452223 - ;reservas@bluesuiteshotel.com;www.bluesuiteshotel.com;-74.05374396580963;4.677964463893625
HOSTAL LA CANDELARIA BOGOT�;CL 12 F 2 38;6007559 - 2815724 - 3168880421;info@hostallacandelaria.com;www.hostallacandelaria.com;-74.0681594672768;4.60031366246666
APARTAHOTEL CASABLANCA BOGOT�;CL 55 6 31;2350081 -  - ;apartahotelcasablancabogota@hotmail.com;www.aparthahotelcasablanca.com;-74.06219364315758;4.640937147674982
HOTEL ALPICAT;KR 9 58 07;2350084 -  - ;NA;NA;-74.06315273569203;4.6447134007464665
DESTINO NOMADA HOSTEL;CL 11 00 38;3520932 -  - ;contactus@destinonomada.com;www.destinonomada.com;-74.0700083340735;4.595056004195364
HMG SUITES 108;CL 108 16 05;6370319 -  - ;suites108@hotmail.com;www.suites108.com;-74.0468971086996;4.69249033075416
HOSTAL VILLACANDELARIA;KR 3 12 D 93;2842348 - 3044739457 - ;villa.candelaria@hotmail.com - info@villacandelariahostel.com;www.villacandelariahostel.com;-74.0691014114311;4.60036790999615
CASA HOTEL BOYAC� REAL;KR 15 44 44;4722421 - 2458982 - 32041555082;casahotelboyacareal@hotmail.com;www.hotelboyacareal.com;-74.06860096827424;4.632368372224731
APARTA ESTUDIOS CAMPIN INN;KR 24 61 D 37;2480957 - 2128659 - 2482678;apartaestudioselcampin@gmail.com;www.hotelbogotainn.com;-74.0730675658821;4.64907574419879
USAQU�N ART SUITES;KR 5 117 07;2142029 -  - ;usaquen@104artsuites.com;NA;-74.03013119681566;4.693776199338249
BALMORAL CASA Y HOSTAL;KR 17 A 125 10;5234443 - 5234442 - 6207318;casabalmoral@yahoo.es;www.casabalmoral.com;-74.04564191271687;4.703867696768022
EL MARQUES DE SAN RAFAEL;KR 67 12 A 76;2670138 - 3002571460 - ;dianacruz104@hotmail.com;NA;-74.11798523370115;4.636411370092861
HOLIDAY INN EXPRESS HOTEL;CL 94 11 A 12;6510000 -  - ;reservas@oxohotel.com;www.hiexpress.com;-74.04711917103958;4.677904126956445
HOTEL EJECUTIVO EMBAJADOR - HOTEL EJECUTIVO EMBAJADA I;CL 24 B 44 A 22;3682218 - 2687519 - ;hotel-ejecutivo-embajada@hotmail.com;www.hotelesejecutivobogota.com;-74.09333795493103;4.634714764407492
HOTEL EMPORIUM;KR 33 25 A 04;2680235 -  - ;reservas.hotelemporiumbogota@gmail.com;www.hotelemporiumbogota.com;-74.08546578380785;4.627990315270043
CROWNE PLAZA SUITES TEQUENDAMA BOGOT� (SUITES TEQUENDAMA);KR 10 27 51 INT 150;3813700 - 3820300 - 3822930;reservas@sht.com.co - recepcion.ast@sht.comc.o;www.sht.com.co;-74.0696619581697;4.61450419678762
HOTEL CASA GALERIA;KR 2 12 B 62;3425225 - 3153362999 - ;info@hotelcasagaleria.com;www.hotelcasagaleria.com;-74.0695738725766;4.59799721550179
HOTEL CASA DECO;CL 12 C 2 36;2837032 - 2827640 - 2837262;reservas@hotelcasadeco.com;www.hotelcasadeco.com;-74.0701866468259;4.59865883323241
HOTEL MARRIOT;AC 26 69 B 53;4851111 -  - ;reservas@marriot.com;www.marriott.com;-74.10841189455864;4.6593576073369665
SUITES 109;CL 109 A 17 52;5200602 -  - ;administracion@suites109.com;www.suites109.com;-74.04769349547635;4.694842223334042
ZUETANA MALIBU;CL 119 50 15;7035086 - 8052052 - ;fmunera@zuetana.com;www.zuetana.co;-74.05933489434466;4.701685257116425
APARTAESTUDIOS KAFIR;CL 25 B 36 28;2447143 - 2447143 - ;info@alojamientoenbogota.com;www.alojamientoenbogota.com;-74.08638168589528;4.630837032135081
HOTEL BOGOT� VIRREY;KR 15 87 06;2568826 - 2183949 - ;reservas@hotelbogotavirrey.com;www.hotelbogotavirrey.com;-74.0542073891214;4.67200670691137
HOTEL LAGUNA 24;CL 24 B 44 A 59;2688163 - 5705550 - ;hotellaguna24@yahoo.com;www.hotelescercaalaembajada.com;-74.09381644502831;4.634866283831471
HOTEL MS OCEANIA;KR 13 24 A 48;2842100 -  - ;reservasoceania@hotelesms.com;www.hotelesms.com;-74.0718635301869;4.611908339697563
CITE HOTEL;KR 15 88 10;6467777 -  - ;reservas@citehotel.com;www.citehotel.com;-74.0536637970364;4.67318668311468
CASA AURA MAR�A;KR 39 25 81;3680448 - 3112100803 - ;hotel.casaauramaria@live.com;NA;-74.0888221202486;4.6321943122876625
NICO APARTASUITES;CL 68 4 62;7435348 -  - ;nicoapartamentos@gmail.com  - reservas@hotelesnico.com;www.hotelesnico.com;-74.05542987744751;4.650395380640436
HOTEL CASA  NORMANDIA;KR 71 B 53 35;2632522 - 2952132 - ;reservas@hotelcasanormandia.com;www.hotelcasanormandia.com;-74.1057504425021;4.67065018962195
HOTEL PALERMO PLAZA;KR 19 45 A 28;7512946 - 3406224 - ;hotelpalermoplaza@yahoo.com - - hotelpalermoplaza@hotmail.com;www.hotelpalermoplaza.com;-74.0716920596067;4.63399457292322
HOTEL CASTELLANA INN;CL 94 BIS 49 A 18;2364048 - 6105732 - 2365475;suiteslacastellana@gmail.com;www.hotelbogotainn.com;-74.06236303157206;4.6828680937347675
CASA COLONIAL INN;CL 57 18 26;2490575 - 5486176 - 5486181;casacolonial@hotelbogotainn.com;www.hotelbogotainn.com;-74.0694799757746;4.64485451530405
HOTEL CLASSIC;CL 25 A 38 A 22;5703420 -  - ;contacto@hotelclassic.com.co;www.hotelclasic.com.co;-74.08833526139564;4.632087045710225
HOTEL SPLENDOR;AC 24 40 46;2447890 -  - ;reservas@hotelsplendorbogota.com;www.hotelsplendorbogota.com;-74.09304398512;4.6314740284952025
HOTELES BRISAS DEL OASIS ;CL 66 11 77;5410980 - 4763705 - ;hotelbrisasdeloasis.bogota@gmail.com;www.hotelbrisasdeloasis.com;-74.06258803353154;4.652202467521731
HOTEL SAN NICOLAS BOGOT�;CL 38 29 12;3681075 - 7504209 - ;hotelsannicolasbogota@hotmail.com;www.hotelsannicolasbogota.net;-74.07946995408481;4.626436469712627
MARTINIK HOSTEL;KR 4 11 88;2833180 -  - ;info@hostalmartinik.com;www.hostalmartinik.com;-74.07214170019003;4.597197487868148
A BOGOT� ON HOLIDAYS;CL 51 A 74 20;7575121 - 3213004741 - ;abogotaonholidays@hotmail.com;www.abogotaonholidays.com;-74.11077945592343;4.6725630592308365
HOSTAL COLONIAL LA QUINTA;CL 12 B BIS 1 23;2847696 -  - ;info@hostal-laquinta.com;www.hostal-laquinta.com;-74.0691256489153;4.59704925755555
HOTEL BH PARQUE 93;KR 14 93 A 69;7432820 -  - ;reservasoc@bhhoteles.com;www.bhhoteles.com;-74.05050686639056;4.67817587615182
TIVOLI SUITES;KR 17 109 A 67;6370411 -  - ;reservas@ltyoperadora.com;www.trivolisuites.com;-74.04675660732754;4.694906412527068
APARTAESTUDIOS LA CANDELARIA;CL 10 2 40;2816923 - 2136151 - 3134421805;lacandelaria@gmail.comNA;NA;-74.0716830587822;4.59498579390904
SEBASTIAN INN;KR 33 25 A 38;2680236 -  - ;reservas.hotelemporiumbogota@gmail.com;www.hotelsebastianinn.com;-74.08524949023607;4.628194814859934
HOTEL SANTA BARBARA REAL;CL 127 7 89;6290944 -  - ;reservas@hotelsantabarbara.com;www.hotelsantabarbarareal.com;-74.0294448399835;4.70207559043005
ARLINGTON PLACE S.A.S.;CL 109 19 51;6052500 -  - ;reservas@arlington-place.com;www.apsuites.com;-74.05112554274817;4.6951705661647525
HOTEL 116 AVENUE;CL 116 18 B 60;6578000 -  - ;recepcion@116hotel.com;www.116hotel.com;-74.0491298040767;4.69866120495192
CHAPINORTE VIP;CL 79 14 59 APTO 301;5305558 - 3176406716 - ;chapinortevip@hotmail.com;www.chapinortehostelbogota.com;-74.05760315230691;4.665104245471973
HOTEL CASA SANTA ISABEL;KR 28 1 G 04;4758016 - 3112262889 - ;jdchavarro@hotmail.com;www.apto4rent.com;-74.10107476718;4.59965568852906
BELLE EPOQUE BOUTIQUE 94;CL 94 A 21 42;7428600 -  - ;reservas@belleepoque94.com;www.belleepoque94.com;-74.05583700931402;4.682451016010942
HOSTAL LA PINTA;CL 65 5 67;2119526 - 7044323 - ;lapintagrg@hotmail.com - laninagrg@gmail.com;www.lapinta.com.co - www.lanina.com.co;-74.05856999256534;4.648584503557882
HOTEL JW MARRIOTT BOGOT�;CL 73 8 60;4816000 - 4800888 - ;;www.jwmarriott.com;-74.05593175437758;4.657114387464086
AR HOTEL SALITRE SUITES & SPA CENTRO DE CONVENCIONES;AK 60 22 99;7477333 - 7436700 - ;reservas@hotelesar.com;www.hotelesar.com;-74.10664579592991;4.643629236690444
WONDERFULL HOUSE 100;KR 63 98 66;6248211 - 2740325 - ;contacto100@apartahoteleswh.com;www.apartahoteleswh.com;-74.06826990328564;4.688173491178751
HOTEL AVIA 93;CL 93 11 A 34;7051555 -  - ;sandra.sepulveda@ghlhoteles.com;www.ghlhoteles.com;-74.0486584210457;4.67492230617547
POSADAS HOUSE;KR 39 A 25 25;5745172 - 2687230 - 3202409920;reservas@posadashouse.com - posadashouse@hotmail.com;www.posadashouse.com - www.posadashouse-casahotel.com;-74.08917656161563;4.632620068861179
CLUB HOUSE BOGOT�;CL 112 13 A 45;7450202 - 7450245 - ;reservas@chbogota.com;www.chbogota.com;-74.0415493772768;4.69369920229146
HOTEL PLAZA 36;KR 16 36 55;2858313 - 2878305 - 3156828684;reservashotelplaza36@hotmail.com;www.hotelplaza36.org;-74.07114981584132;4.62565395122275
CASA REGIS;KR 12 119 26;2159157 - 3133400035 - ;casaregis119@gmail.com;www.casaregis.com;-74.03893932601815;4.699045803117022
HOTEL BOUTIQUE CITY CENTER;KR 39 25 26;7459940 -  - ;reservas@hotelboutiquecitycenter.com;NA;-74.08912180089455;4.631622202772094
HOTEL GALERIA REAL;AK 30 51 80;2483800 - 3005724660 - ;hotelgaleriareal@gmail.com;www.hotelesreal.com;-74.07864287618904;4.641320496077743
ABITARE 56 HOTEL;CL 56 7 79;2480600 -  - ;gerencia@abitare56.com;www.abitare56.com;-74.06303740572918;4.642028483603027
HOTEL IBIS BOGOT� MUSEO;TV 6 27 85;3814666 -  - ;h7318-re@accor.com;www.ibishotel.com;-74.068845544239;4.61495509780309
CASA BELLAVISTA HOSTEL;KR 2 12 B 31;3341230 -  - ;info@bellavistahostel.co;www.bellavistahostel.co;-74.0696780654937;4.59773343755988
JAZZ APARTMENTS;CL 87 15 35;4075000 -  - ;recepcion@jazzapartments.com - reservas@jazzapartments.com;www.jazzapartments.com;-74.0545618881935;4.672470532734632
LLOYD�S APARTASUITES;KR 11 94 71;6055757 -  - ;reservas@lloydsapartasuites.com;www.lloydsapartasuites.com;-74.0459946491153;4.67780982730717
HOTEL CABRERA IMPERIAL;CL 83 9 64;7560356 -  - ;reservas@ltyoperadora;www.hotelcabrerabogota.com;-74.05077244636674;4.666031692401714
HOTEL MATISSE;CL 67 6 55;2120177 -  - ;ventas@matissehotel.com;www.matissehotel.com;-74.05801754130086;4.650340475116213
VIAGGIO NUEVE TRES - INMOBILIRIARIA ROYAL S.A.S.;KR 18 93 A 60;7449999 -  - ;mercadeo@viaggio.com.co;www.viaggio.com.co;-74.0532025017311;4.679205090138149
HOTEL BH TEMPO - HOTEL 65 TEMPO;KR 7 65 01;7424095 -  - ;recepciontenpo@bhhoteles.com;www.bhhoteles.com;-74.0591853049506;4.64935853611138
TROPIC TOURIST;KR 21 A 159 A 28;6721365 - 6728840 - ;rucamega@hotmail.com;www.fontanarprado.com;-74.0463185694591;4.740252140488059
ALICANTE HOTEL BOGOT�;KR 18 58 B 35;2554297 - 5478810 - ;alicantehotel@sbhoteles.co;www.sbhoteles.co;-74.06901524716808;4.646750843332091
HOTEL VIENES;CL 58 BIS 9 19;2490174 -  - ;hotelvienes@hotmail.com;NA;-74.06342249125613;4.644411419965981
HOTEL MASTER CALLE 68;CL 68 15 48;7440909 -  - ;reservas@hotelesinnova.com;www.hotelesinnova.com;-74.0649850030835;4.65604318148915
HOSTAL CASA QUEVEDO;KR 1 A 12 B 30;2812526 -  - ;hostalcasaquevedo@gmail.com;www.casaquevedo.com;-74.0691347209401;4.59780415206824
HOSTAL AVENTUREROS DE LA CANDELARIA;KR 3 12 C 82;3412711 -  - ;infoaventureros@hostalaventuras.com;NA;-74.0697820317287;4.59922895455996
HOTEL SAN JOS� BAVARIA 2;CL 12 71 D 38;4126015 - 2925026 - ;hotelsanjosebavaria@hotmail.com;NA;-74.1305163201598;4.64312515807219
A BOGOT��ON HILIDAYS II;CL 51 A 74 20;7575121 - 3213004741 - ;abogotaonholidays@hotmail.com;www.abogotaonholidays.com;-74.11077945592343;4.6725630592308365
CASA HOTEL DONDE �LVARO;KR 15 35 21;2453472 - 3205228 - ;casahotel35@gmail.com;NA;-74.07040342482938;4.624222394729789
HOTEL CORFERIA INN;CL 24 D 40 76;2446829 - 2446834 - 2446863;reservas@corferiasinn.com;NA;-74.0911822722588;4.633303380117718
HOTEL REAL PLAZA IN;CL 22 43 A 12;2696478 - 3350935 - ;hotelrealplaza-in@hotmail.com;www.hotelrealplazainbogota.com;-74.0961138580658;4.6308374379133
CHOCOLATE HOSTEL;CL 12 F 2 43;2811576 - 3413104 - 3142188976;info@chocolatehostel.com;www.chocolatehostel.com;-74.0684103964748;4.60003239743178
HOTEL ESMERALDA REAL;KR 40 22 B 17;4789070 -  - ;hotelesmeraldareal@gmail.com;NA;-74.0932329947033;4.63069679153757
CASA HOTEL ELITE DEL PARQUE;AC 53 66 A 59;3242180 - 5745347 - ;reservas@casahotelelitedelparque.com;www.casahotelelitedelparque.com;-74.09832289317265;4.655261501584002
HOTEL SUITES LA SOLEDAD INN;KR 20 40 64;2883961 - 2322458 - 2322465;soledad@hotelbogotainn.com;www.hotelbogotainn.com;-74.07289303985085;4.630896769645538
HOTEL CALLE 112;CL 112 14 B 47;2143550 -  - ;info@hotelcalle112.com;www.hotelcalle112.com;-74.0434058055338;4.694219974843071
HOTEL FENIX REAL;KR 19 71 A 30;2491260 - 4763231 - ;comercialfenixreal@hotmail.com;www.hotelfenixreal.com;-74.06407800916085;4.660357594233681
SAYTA HOSTAL;CL 12 B 00 57;2815314 - 2810387 - ;info@saytahostal.com;www.saytahostal.com;-74.06916241899995;4.59654652200004
LA VIEJA SUIZA;CL 12 C 3 07;2869695 -  - ;laviejasuiza@gmail.com;www.laviejasuiza.com;-74.0702686497592;4.59860306111644
NH PARQUE 93;CL 93 12 41;5897744 -  - ;nhbogota93@nh-hotels.com;www.nh-hotels.com;-74.0493672783991;4.675014440538937
HOTEL PAVILLON ROYAL I;CL 94 11 45;6502555 -  - ;arodriguez@pavillonroyal.com.co;www.hotelesroyal.com;-74.04684151485496;4.677129111359269
HOTEL SHERATON ;CL 58 BIS 9 24;2550284 - 2496322 - ;NA;NA;-74.06323250883699;4.644801312129032
REGENCY SUITES HOTEL BOUTIQUE;KR 43 22 A 30;7433441 -  - ;jhurtado@regencyhotelboutique.co;www.regencysuites.com.co;-74.09438586644595;4.630905546433489
LOS ANDES B&B;KR 13 A 79 07;4829554 - 3117474216 - ;info@losandeshostel.com - losandeshostel@hotmail.com;www.losandeshostel.com;-74.05649294958162;4.665234272169592
WINDSOR CASTEL;CL 10 25 A 37;4737508 -  - ;yamolo12@gmail.com;NA;-74.0914093748224;4.60740124530197
HOTEL BULEVAR PLAZA;AK 40 22 79;2687519 - 5703590 - ;hotel_bulevarplaza@hotmail.com;www.hotelesejecutivobogota.com;-74.0944701780378;4.62985683639122
HOTEL QUINTA REAL D.C.;KR 40 24 D 23;3795960 - 2683711 - ;reservas@quintarealdc.com;www.quintarealdc.com;-74.0905743551661;4.63250347131229
HOTEL HOLIDAY INN BOGOT� AIRPORT;AC 26 69 D 91;4044141 -  - ;reservas.holidayinn@metro-op.com;www.holidayinn.com;-74.10988802624703;4.661592100352675
EXPO SUITE PARQUE CENTRAL BAVAR�A;KR 13 A 32 A 39;2884260 -  - ;expohotel@grupotasaca.com;www.expohotel.com.co;-74.06924644237449;4.620369610287044
SONESTA HOTEL BOGOT� - COMPLEJO HOTELERO METRO 127;KR 15 A 125 26;6585500 -  - ;patricia.ramirez@ghlhoteles.com;www.ghlhoteles.com;-74.0435542266288;4.70359598151851
ALOFT BOGOT� AIRPORT HOTEL;AC 26 92 32;7427070 -  - ;reservas.bogota@alofthotels.com;alofthotels.com/bogotaairport;-74.1198479073137;4.684044618046653
APARTAMENTOS ESTELAR AEROPUERTO;CL 25 B 40 67;5977788 -  - ;reservas@hotelesestelar.com;www.hotelesestelar.com;-74.09026616889956;4.633495460534149
GRUPO CASA REAL 93;CL 93 A 9 A 53;5304884 -  - ;info@casareal.com;www.casareal.com.co;-74.0459133250121;4.674784175899692
HOTEL PESTANA BOGOT� 100 - HOTEL CALLE 100 BOGOT�;CL 100 14 26;3847100 -  - ;NA;www.pestana.com;-74.0472882171567;4.68486124577011
HOTEL CLUB EL NOGAL;KR 5 78 75;3267700 - 3267700 - ;alojamiento@clubelnogal.com;www.clubelnogal.com;-74.0507162202016;4.6591440790811
FONTANAR PRADO;CL 129 A 45 35;6251433 - 3006121489 - ;fontanarprado129@hotmail.com - reservas@fontanarprado.com;www.fontanarprado.com;-74.05314780724024;4.715936125607056
NIZA NORTE APARTAHOTELES S.A.S.;CL 127 71 25;7512626 - 5106911 - 3162679817;reservas@nizanorte.com;www.nizanorte.com;-74.0766017789532;4.71014921211833
HOTEL PAVILLON ROYAL II;CL 94 11 45;6502555 -  - ;arodriguez@pavillonroyal.com.co;www.hotelesroyal.com;-74.04684151485496;4.677129111359269
HOTEL AIRPORT TRAVEL;KR 71 B 49  A 52;2634844 - 3213003819 - 3212082775;reservas@hotelesairporttravel.com;www.hotelesairporttravel.com;-74.10838277597608;4.667709628377771
JULIETTE MAISON;KR 3 A 58 52;3450055 - 2112544 - ;juliettereservas@gmail.com - - areatek@yahoo.com;www.julietteapartasuites.com;-74.05903142134103;4.64291660107257
HOTEL PUERTO LLERAS;KR 21 13 A 05;2371176 - 3107716665 - ;NA;NA;-74.08597921592172;4.609755540687649
HOTEL MUISCA;CL 10 0 25 29 ESTE;2810644 - 2820152 - ;reservas@hotelmuisca.com;www.hotelmuisca.com;-74.0703760329541;4.59383182766352
HOTEL PARQUE NORMANDIA;CL 52 A 73 A 42;4714906 - 3142366499 - 2632752;hotelparquenormandia@hotmail.com;www.hotelparquedenormandia.com;-74.10975296150964;4.673118614547214
BEST WESTERN PLUS 93 PARK;CL 93 13 71;6051444 - 6051414 - ;reservas@bestwestern93.com;www.hotelbestwestern93.com;-74.05072169093113;4.675781474409588
HOSPEDAJE LA GRAN COLOMBIA;KR 13 48 15;2857341 - 3143205804 - ;NA;NA;-74.0659751670638;4.63542799547851
IMPERIAL HOUSE HOTEL;CL 24 A 44 09;2690133 - 3112201517 - 3115607989;reservas@hotelimperialhouse.com;www.hotelimperialhouse.com;-74.0940687406065;4.6333616809188545
APARTAHOTEL 122 PLAZA;KR 15 A 122 27;7569170 - 7569175 - ;admon122plaza@gmail.com;www.122plaza.com;-74.0439682322521;4.701242324016558
HOTEL RADEL BOGOT�;CL 24 A 44 A 57;3408392 - 4753120 - ;hotelradelbogota@hotmail.com;www.hotelradelbogota.com;-74.09468967271486;4.634289995773956
HOTEL TRAVEL EMPRESARIAL;CL 18 96 H 35;4151473 - 4825377 - 3143588970;hoteltravelempresarial@hotmail.com;NA;-74.14244774986868;4.671143089863615
CANDELOS HOTEL;KR 3 12C 94;2865313 -  - ;candeloshostel@gmail.com;www.candeloshostel.com;-74.0697268836085;4.59932180283163
CASA HOTEL EXPO INN;CL 24 B 44 A 44;4701498 -  - ;hotelexpoinn@hotmail.com;NA;-74.09347153038146;4.634919316853204
HOTEL OLYMPUS;CL 59 35 A 68;2219020 - 8065737 - 3142882175;hotelolympusoficial@gmail.com;www.olympushoteloficial.com;-74.08061638638435;4.650079713169748
LA CASATEIVZAQUILLOREAL;CL 33 A 21 06;2321823 -  - ;casateivzaquilloreal@kolpingcolombia.com;www.kolpingcolombia.com;-74.0753359061368;4.623263572199826
HOTEL BOGOT� ASTRAL;CL 44 7 93;7442122 - 3106206865 - ;hotel.bogota.astral@gmail.com;www.hotelbogotaastral.com;-74.06531593982125;4.63096144750056
HOTEL ALBARRIL LA CASA DE LA PASTA;KR 19 33 31;5603308 -  - ;lacasadelapasta@colombia.com;www.lacasadelapasta.com.co;-74.0740354213448;4.62228583794283
BE HOTELES FERIA EXPOSICI�N;CL 25 38 08;7441286 - 7441287 - 3175009724;johanna.parra@behoteles.com.co;www.behoteles.comc.o;-74.08885249866594;4.631079125701988
APARTSUITES CK;KR 21 39 A 36;4781092 - 5109257 - ;reservas@apartasuitesck.com;www.apartasuitesck.com;-74.0739434250083;4.628929648006471
LA NI�A;CL 66 4 A 07;7044323 - 2101463 - ;info@lanina.com.co;www.lanina.com.co;-74.05675145131538;4.648707947591894
HOTEL HILTON BOGOT�;KR 7 72 41;6006100 -  - ;NA;www.hiltonbogota.com;-74.05548339085784;4.655792390882971
HOTEL CONFORT BOGOT�;KR 70 C 48 A 51;2635441 - 4161329 - 3125856129;hotelconfortbogota@gmail.com;www.hotelconfortbogota.co;-74.10818776502562;4.665496227317594
CASA HOTEL INTERNACIONAL;KR 42 24 A 10;2699609 - 3134126714 - 3143339465;casahotelinternacional@gmail.com;www.casahotelinternacional.com;-74.09248340640272;4.631589220297112
HOTEL LEMUS PLAZA;KR 36 25 B 78;8101073 - 3214747020 - ;reservaslemus@gmail.com;www.hotellemusplaza.com;-74.08561502420037;4.630763898515301
CENTRAL HOUSE HOTEL;KR 39 25 A 55;5706152 - 4602824 - ;reservas@hotelcentralhousebogota.com;www.hotelcentralhousebogota.com;-74.08831199106304;4.632669520702873
HOTEL TOCAREMA FONTIBON;DG 16 A 96 G 07;4182349 - 3163309904 - ;dcamortegui@gmail.com;NA;-74.146060105926;4.66638777873978
HOTEL BOUTIQUE DE LA FERIA;CL 24 D 40 49;5705888 - 3124175266 - ;hotelboutiquedelaferia@gmail.com;NA;-74.09113342399195;4.632648394484542
HOTEL URBAN ROYAL CALLE 93 B;CL 93 B 18 42;6380808 -  - ;recepcionub@urbanroyal93.com;www.hotelroyal.com;-74.05349670969986;4.680193431540203
BUSSINES HOTEL;KR 102 17 A 64;2670786 - 4134380 - ;bussineshotel@gmail.com;www.hotelesfontibon.com;-74.14535932701662;4.674260905060468
LA PLAYA HOSTEL;AK 19 33 04;2321532 - 7031102 - ;enjoy@laplayyahostel.com;www.laplayahostel.com;-74.07382445962904;4.622115790646272
HOSTAL EL PLAZA;KR 6 26 B 61;2822526 -  - ;hostalelplaza@hotmail.com;NA;-74.0691205160393;4.61301953670404
EXPLORA HOSTELS ;CL 12 C 3 19;2829220 - 3164668840 - ;staff@explorahostels.com;www.explorahostels.com;-74.0703603583299;4.59866276984045
MASAYA COLOMBIA;KR  2 12 48 ;7471848 - 7471815 - 3106092782;info@masaya-experience.com;www.masaya-experience.com;-74.06992101563837;4.5966326130276896
CASA GUADALUPE;CL 12 B BIS 1 31;3134397575 - 2829667 - 3144095622;hotelcasaguadalupe@gmail.com;www.hotelcasaguadalupe.com;-74.0691886270232;4.59708195314818
SUITES PARKWAY INN - HOTEL PARK WAY INN;CL 39A 24 26;2448306 - 2444110 - ;hotelparkwayinn@live.com;www.hotelbogotainn.com;-74.07568802985581;4.629417360034338
LAFONT PARK HOTEL;KR 98 17 34;2672119 - 5451046 - ;lafontparkhotel@gmail.com;www.hotelesfontibon.com;-74.14425695645207;4.671549893915157
HOTEL BOGOT� EXPOCONFORT;CL 25 40 17;4770066 - 3134598182 - ;reservas@hotelbogotaexpo.com;NA;-74.0903982648131;4.6326841605557
